country,week,cases,log_cum_cases,first_diff_log_cases,week_count
Kuwait,29,656393,13.39451497391208,8.214917318341008e-4,32
Kuwait,30,657042,13.395503222364146,9.882484520655765e-4,33
Kuwait,31,657395,13.396040334463832,5.371120996855439e-4,34
Kuwait,32,657745,13.396572597201278,5.322627374457767e-4,35
Kuwait,33,657745,13.396572597201278,0,36
Kuwait,34,658520,13.397750171761958,0.001177574560680128,37
Kuwait,35,658520,13.397750171761958,0,38
Kuwait,36,658520,13.397750171761958,0,39
Kuwait,37,660667,13.401005209744701,0.003255037982743403,40
Kuwait,38,661335,13.40201579831696,0.0010105885722584418,41
Kuwait,39,661787,13.402699030879917,6.832325629577696e-4,42
Kuwait,40,662073,13.40313110074297,4.3206986305222017e-4,43
Kuwait,41,662359,13.403562984002276,4.3188325930643146e-4,44
Kuwait,42,662510,13.403790931068219,2.2794706594275738e-4,45
Kuwait,43,662617,13.403952425023489,1.6149395526987576e-4,46
Kuwait,44,662672,13.404035425787898,8.300076440903581e-5,47
Kuwait,45,662747,13.40414859754729,1.1317175939140611e-4,48
Kuwait,46,662747,13.40414859754729,0,49
Kuwait,47,414591,12.935047771078159,-0.46910082646913054,50
Kuwait,48,416631,12.939956216946484,0.004908445868325728,51
Kuwait,49,417135,12.94116518939532,0.0012089724488362208,52
Kyrgyzstan,-3,185484,12.13072390394032,NA,0
Kyrgyzstan,-2,188206,12.145292386602913,0.01456848266259314,1
Kyrgyzstan,-1,193816,12.174664534370493,0.029372147767579904,2
Kyrgyzstan,0,197437,12.193174825094257,0.0185102907237642,3
Kyrgyzstan,1,199164,12.20188388490872,0.00870905981446235,4
Kyrgyzstan,2,199890,12.205522494224693,0.0036386093159741506,5
Kyrgyzstan,3,200287,12.207506616901611,0.001984122676917721,6
Kyrgyzstan,4,200427,12.208205369656426,6.987527548147909e-4,7
Kyrgyzstan,5,200599,12.209063169452682,8.57799796255776e-4,8
Kyrgyzstan,6,200707,12.209601412103464,5.382426507818394e-4,9
Kyrgyzstan,7,200787,12.209999923668063,3.985115645992465e-4,10
Kyrgyzstan,8,200857,12.210348491059628,3.485673915655241e-4,11
Kyrgyzstan,9,200946,12.210791494230115,4.430031704867332e-4,12
Kyrgyzstan,10,200969,12.210905946290998,1.1445206088289694e-4,13
Kyrgyzstan,11,200980,12.21096067960295,5.473331195204878e-5,14
Kyrgyzstan,12,200983,12.210975606349939,1.4926746988663808e-5,15
Kyrgyzstan,13,200992,12.211020385254107,4.4778904168651934e-5,16
Kyrgyzstan,14,200993,12.21102536056413,4.975310023525026e-6,17
Kyrgyzstan,15,200993,12.21102536056413,0,18
Kyrgyzstan,16,200993,12.21102536056413,0,19
Kyrgyzstan,17,200993,12.21102536056413,0,20
Kyrgyzstan,18,200993,12.21102536056413,0,21
Kyrgyzstan,19,200993,12.21102536056413,0,22
Kyrgyzstan,20,201016,12.211139785863192,1.1442529906169341e-4,23
Kyrgyzstan,21,201024,12.211179582898318,3.979703512513311e-5,24
Kyrgyzstan,22,201053,12.21132383387537,1.44250977053062e-4,25
Kyrgyzstan,23,201131,12.211711716043622,3.878821682512523e-4,26
Kyrgyzstan,24,201414,12.213117770256812,0.0014060542131897336,27
Kyrgyzstan,25,201704,12.214556555178484,0.00143878492167282,28
Kyrgyzstan,26,202685,12.219408328715204,0.004851773536719506,29
Kyrgyzstan,27,203776,12.224776630323946,0.005368301608742243,30
Kyrgyzstan,28,204671,12.22915909087547,0.0043824605515236925,31
Kyrgyzstan,29,205198,12.231730645642559,0.002571554767088813,32
Kyrgyzstan,30,205537,12.233381345373411,0.0016506997308525229,33
Kyrgyzstan,31,205716,12.234251855795481,8.705104220698701e-4,34
Kyrgyzstan,32,205835,12.23483015594937,5.783001538883781e-4,35
Kyrgyzstan,33,205920,12.235243022829954,4.1286688058406185e-4,36
Kyrgyzstan,34,205998,12.235621738986724,3.787161567707642e-4,37
Kyrgyzstan,35,206083,12.236034279245583,4.1254025885884005e-4,38
Kyrgyzstan,36,206160,12.236407845326246,3.7356608066296815e-4,39
Kyrgyzstan,37,206250,12.236844304196927,4.3645887068066713e-4,40
Kyrgyzstan,38,206334,12.237251494011174,4.0718981424703315e-4,41
Kyrgyzstan,39,206399,12.237566467616567,3.149736053931207e-4,42
Kyrgyzstan,40,206452,12.237823218842996,2.5675122642887516e-4,43
Kyrgyzstan,41,206464,12.237881342044826,5.812320183018471e-5,44
Kyrgyzstan,42,206483,12.237973363539174,9.202149434806017e-5,45
Kyrgyzstan,43,206511,12.238108958729628,1.355951904535857e-4,46
Kyrgyzstan,44,206530,12.238200959281695,9.200055206726176e-5,47
Kyrgyzstan,45,206543,12.23826390215138,6.294286968433482e-5,48
Kyrgyzstan,46,206553,12.238312317047683,4.841489630358353e-5,49
Kyrgyzstan,47,184356,12.12462394991866,-0.11368836712902208,50
Kyrgyzstan,48,184633,12.126125349971423,0.001501400052761781,51
Kyrgyzstan,49,184689,12.126428608376983,3.032584055606691e-4,52
Laos,-3,116890,11.668988600601816,NA,0
Laos,-2,123293,11.72231891544027,0.05333031483845474,1
Laos,-1,128924,11.766978362441531,0.04465944700126023,2
Laos,0,132681,11.795703029963548,0.028724667522016745,3
Laos,1,135660,11.81790703450007,0.022204004536522604,4
Laos,2,138431,11.838127285523347,0.02022025102327696,5
Laos,3,140604,11.853702707456156,0.015575421932808808,6
Laos,4,142237,11.8652499594117,0.011547251955544624,7
Laos,5,143710,11.875552659068292,0.010302699656591585,8
Laos,6,145507,11.887979474402073,0.012426815333780539,9
Laos,7,150639,11.92264152496593,0.03466205056385796,10
Laos,8,164078,12.008097203495963,0.08545567853003178,11
Laos,9,179563,12.09828140026354,0.09018419676757716,12
Laos,10,192860,12.169719816064376,0.0714384158008361,13
Laos,11,199434,12.20323863350904,0.033518817444663895,14
Laos,12,204274,12.227217508879281,0.02397887537024168,15
Laos,13,207196,12.241420484161816,0.01420297528253478,16
Laos,14,208368,12.247061026207485,0.00564054204566844,17
Laos,15,209321,12.251624237849088,0.004563211641603004,18
Laos,16,209698,12.2534236794101,0.0017994415610118608,19
Laos,17,209922,12.2544913121315,0.0010676327213996473,20
Laos,18,210061,12.25515324371004,6.619315785414415e-4,21
Laos,19,210138,12.255519736732927,3.664930228861607e-4,22
Laos,20,210180,12.255719585419588,1.9984868666078626e-4,23
Laos,21,210233,12.255971718442499,2.5213302291149375e-4,24
Laos,22,210297,12.256276096253805,3.043778113056561e-4,25
Laos,23,210348,12.256518581010548,2.4248475674326642e-4,26
Laos,24,210462,12.257060393243092,5.418122325444585e-4,27
Laos,25,210719,12.258280771331831,0.0012203780887389826,28
Laos,26,211135,12.260253018293314,0.001972246961482682,29
Laos,27,211643,12.262656171931779,0.0024031536384647723,30
Laos,28,212214,12.26535047848055,0.002694306548770342,31
Laos,29,213072,12.269385415741926,0.004034937261376825,32
Laos,30,213691,12.272286325305727,0.0029009095638006244,33
Laos,31,214273,12.2750061819235,0.0027198566177730754,34
Laos,32,214897,12.277914122551774,0.0029079406282743747,35
Laos,33,215322,12.279889861132592,0.0019757385808176764,36
Laos,34,215691,12.281602106889228,0.0017122457566358662,37
Laos,35,215860,12.282385328379338,7.832214901100087e-4,38
Laos,36,215993,12.283001278733764,6.159503544260758e-4,39
Laos,37,216088,12.283441011105845,4.397323720812807e-4,40
Laos,38,216173,12.283834292022215,3.9328091637003126e-4,41
Laos,39,216229,12.284093310252072,2.5901822985652245e-4,42
Laos,40,216277,12.284315272491657,2.2196223958559358e-4,43
Laos,41,216355,12.284675856086237,3.6058359457946665e-4,44
Laos,42,216460,12.285161051849137,4.8519576290040334e-4,45
Laos,43,216592,12.285770678425568,6.096265764305997e-4,46
Laos,44,216810,12.286776672945136,0.0010059945195681763,47
Laos,45,217145,12.288320612139506,0.0015439391943701253,48
Laos,46,217373,12.289370050924205,0.0010494387846993192,49
Laos,47,101865,11.531403686216002,-0.7579663647082029,50
Laos,48,110054,11.608726433409014,0.07732274719301202,51
Laos,49,111060,11.617825874795598,0.009099441386583251,52
Latvia,-3,285026,12.560335683159936,NA,0
Latvia,-2,298589,12.60682332482863,0.046487641668694124,1
Latvia,-1,324999,12.691577384384065,0.08475405955543458,2
Latvia,0,372503,12.828000370460595,0.13642298607653025,3
Latvia,1,432370,12.977036982136758,0.14903661167616278,4
Latvia,2,500126,13.122615345657662,0.14557836352090447,5
Latvia,3,567176,13.248424940187764,0.12580959453010188,6
Latvia,4,633960,13.359741139946362,0.11131619975859763,7
Latvia,5,689794,13.444148281273664,0.08440714132730243,8
Latvia,6,733084,13.50501557184733,0.060867290573666466,9
Latvia,7,765297,13.54801927275897,0.04300370091163863,10
Latvia,8,786974,13.575950490005019,0.0279312172460493,11
Latvia,9,800687,13.593225388135243,0.01727489813022487,12
Latvia,10,807385,13.601555909076309,0.008330520941065345,13
Latvia,11,812686,13.608100090064063,0.006544180987754444,14
Latvia,12,816298,13.612534763356818,0.0044346732927547095,15
Latvia,13,822013,13.619511488998418,0.006976725641600012,16
Latvia,14,824046,13.621981632576157,0.0024701435777387815,17
Latvia,15,825699,13.623985579311169,0.002003946735012363,18
Latvia,16,826856,13.625385835507236,0.0014002561960673177,19
Latvia,17,828077,13.626861424212697,0.0014755887054604955,20
Latvia,18,829143,13.628147916225856,0.001286492013159446,21
Latvia,19,830281,13.629519476693101,0.0013715604672448478,22
Latvia,20,831727,13.63125954095856,0.0017400642654585852,23
Latvia,21,832884,13.632649655749724,0.00139011479116391,24
Latvia,22,836259,13.6366936526985,0.004043996948777107,25
Latvia,23,839846,13.640973820678553,0.004280167980052596,26
Latvia,24,844980,13.64706823742015,0.006094416741596831,27
Latvia,25,852683,13.656143127859654,0.009074890439503491,28
Latvia,26,861724,13.666690312760622,0.010547184900968176,29
Latvia,27,871181,13.677605041363986,0.010914728603363955,30
Latvia,28,881020,13.688835606136237,0.011230564772251483,31
Latvia,29,889656,13.698590150137496,0.009754544001259191,32
Latvia,30,895513,13.705152017407125,0.006561867269628152,33
Latvia,31,900654,13.710876445078727,0.005724427671601973,34
Latvia,32,905904,13.71668861914603,0.005812174067303388,35
Latvia,33,913371,13.724897429721674,0.00820881057564371,36
Latvia,34,921974,13.734272302574954,0.009374872853280536,37
Latvia,35,930254,13.743212946119002,0.008940643544047333,38
Latvia,36,937162,13.750611438485603,0.007398492366601062,39
Latvia,37,942923,13.756739903986897,0.006128465501294755,40
Latvia,38,947539,13.761623376041499,0.004883472054601157,41
Latvia,39,951164,13.765441776712303,0.0038184006708039675,42
Latvia,40,954230,13.768660011519614,0.0032182348073117595,43
Latvia,41,956780,13.77132875895,0.0026687474303859204,44
Latvia,42,959019,13.773666165973799,0.0023374070237984768,45
Latvia,43,962085,13.776858083332899,0.0031919173590999605,46
Latvia,44,964959,13.77984089237189,0.0029828090389916184,47
Latvia,45,967729,13.782707368385282,0.002866476013391406,48
Latvia,46,970286,13.785346152382038,0.002638783996756544,49
Latvia,47,270158,12.506762252011615,-1.278583900370423,50
Latvia,48,275517,12.52640461166048,0.019642359648864627,51
Latvia,49,276674,12.530595196777488,0.004190585117008538,52
Lebanon,-3,761853,13.543508902672777,NA,0
Lebanon,-2,808612,13.60307447654369,0.05956557387091266,1
Lebanon,-1,853252,13.65681021074511,0.05373573420142108,2
Lebanon,0,900098,13.710258925267372,0.0534487145222613,3
Lebanon,1,957155,13.771720621792571,0.06146169652519973,4
Lebanon,2,1006109,13.821600973672991,0.04988035188041984,5
Lebanon,3,1039299,13.854057005389963,0.03245603171697198,6
Lebanon,4,1062879,13.876491822058643,0.022434816668679858,7
Lebanon,5,1075974,13.888736855843149,0.012245033784505921,8
Lebanon,6,1083351,13.895569573197148,0.0068327173539994845,9
Lebanon,7,1087387,13.899288128500185,0.0037185553030365526,10
Lebanon,8,1090208,13.901879061688494,0.0025909331883084974,11
Lebanon,9,1092509,13.90398744390422,0.002108382215727289,12
Lebanon,10,1094314,13.905638240891362,0.001650796987140879,13
Lebanon,11,1095406,13.906635628767916,9.973878765539013e-4,14
Lebanon,12,1096227,13.907384841832698,7.492130647825945e-4,15
Lebanon,13,1096854,13.907956640153948,5.717983212498723e-4,16
Lebanon,14,1097390,13.90844519111789,4.885509639418473e-4,17
Lebanon,15,1097820,13.908836953186666,3.917620687765577e-4,18
Lebanon,16,1098432,13.90939426629631,5.573131096436867e-4,19
Lebanon,17,1098971,13.909884845412485,4.90579116174672e-4,20
Lebanon,18,1099368,13.910246027199568,3.611817870829981e-4,21
Lebanon,19,1100202,13.911004357273143,7.583300735749532e-4,22
Lebanon,20,1102774,13.913339381502746,0.0023350242296036328,23
Lebanon,21,1106766,13.916952807232605,0.003613425729858122,24
